"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W15.mzML",2015-02-07 00:51:43,15621052184,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W15.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W16.mzML",2015-02-07 01:06:56,17969284063,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W16.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W17.mzML",2015-02-07 01:22:10,20102323060,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W17.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W24_SR.mzML",2015-02-07 01:37:23,24503465912,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W24_SR.mzML","SR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W18.mzML",2015-02-07 01:52:35,22026484804,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W18.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W19.mzML",2015-02-07 02:07:48,30049449828,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W19.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W20.mzML",2015-02-07 02:23:01,21371924426,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W20.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W21.mzML",2015-02-07 02:38:15,19710859748,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W21.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W22.mzML",2015-02-07 02:53:29,23099282248,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W22.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W35_LTR.mzML",2015-02-07 03:08:41,18678738674,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W35_LTR.mzML","LTR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W25.mzML",2015-02-07 03:23:55,29632633248,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W25.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W26.mzML",2015-02-07 03:39:08,21712834390,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W26.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W27.mzML",2015-02-07 03:54:21,19673068334,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W27.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W28_x.mzML",2015-02-07 04:09:33,17760886160,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W28_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W29.mzML",2015-02-07 04:24:47,23595589025,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W29.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W36_SR.mzML",2015-02-07 04:40:01,24955119962,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W36_SR.mzML","SR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W30.mzML",2015-02-07 04:55:13,18496094011,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W30.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W31.mzML",2015-02-07 05:10:27,45897421218,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W31.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W32_x.mzML",2015-02-07 05:25:41,24747771525,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W32_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W33.mzML",2015-02-07 05:40:53,16723648774,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W33.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W34.mzML",2015-02-07 05:56:06,22274903737,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W34.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W47_LTR.mzML",2015-02-07 06:11:19,18960546635,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W47_LTR.mzML","LTR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W37_x.mzML",2015-02-07 06:26:32,18768768165,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W37_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W38.mzML",2015-02-07 06:41:45,16636834053,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W38.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W39_x.mzML",2015-02-07 06:56:58,23620430726,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W39_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W40_x.mzML",2015-02-07 07:12:11,19100280300,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W40_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W41.mzML",2015-02-07 07:27:24,29328102353,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W41.mzML","SS",7
