"filepath","acquisitionTime","TIC","sampleFileName","sampleType"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W11_LTR.mzML",2015-01-31 06:21:17,34014663481,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W12_SR.mzML",2015-01-31 07:56:28,39793204643,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W23_LTR.mzML",2015-01-31 09:30:17,32989712133,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W23_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W24_SR.mzML",2015-01-31 11:04:10,39590524611,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W24_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W35_LTR.mzML",2015-01-31 12:37:58,32859570292,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W35_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W36_SR.mzML",2015-01-31 14:11:45,39727565365,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W36_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W47_LTR.mzML",2015-01-31 15:45:30,32658063300,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W47_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W48_SR.mzML",2015-01-31 17:19:16,39864052875,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W48_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W59_LTR.mzML",2015-01-31 18:53:02,32908963108,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W59_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W60_SR.mzML",2015-01-31 20:27:03,37860813028,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W60_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W71_LTR.mzML",2015-01-31 22:00:51,31948407106,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W72_SR.mzML",2015-01-31 23:34:40,38065254644,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W72_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W83_LTR.mzML",2015-02-01 01:08:27,32512657606,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W83_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W84_SR.mzML",2015-02-01 02:42:14,38094166216,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W84_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W95_LTR.mzML",2015-02-01 04:15:59,30579075180,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W95_LTR.mzML","LTR"
