"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W34.mzML",2015-02-02 00:56:44,15145751662,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W34.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W47_LTR.mzML",2015-02-02 01:11:42,14495425839,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W47_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W37.mzML",2015-02-02 01:26:49,15190941100,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W37.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W38.mzML",2015-02-02 01:41:46,12001950946,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W38.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W39.mzML",2015-02-02 01:56:44,9558058103,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W39.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W40.mzML",2015-02-02 02:11:51,17660920430,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W40.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W41.mzML",2015-02-02 02:26:58,17790357305,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W41.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W48_SR.mzML",2015-02-02 02:42:05,16743562375,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W48_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W42.mzML",2015-02-02 02:57:12,14831967039,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W42.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W43.mzML",2015-02-02 03:12:11,14676014838,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W43.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W44.mzML",2015-02-02 03:27:18,14404364467,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W44.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W45.mzML",2015-02-02 03:42:22,17334890874,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W45.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W46.mzML",2015-02-02 03:57:30,14073523948,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W46.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W59_LTR.mzML",2015-02-02 04:12:28,14391497677,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W59_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W49.mzML",2015-02-02 04:27:25,19594303259,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W49.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W50.mzML",2015-02-02 04:42:24,11315482870,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W50.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W51.mzML",2015-02-02 04:57:21,13356206005,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W51.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W52.mzML",2015-02-02 05:12:29,15893912191,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W52.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W53.mzML",2015-02-02 05:27:27,17948971486,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W53.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W60_SR.mzML",2015-02-02 05:42:32,16547075382,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W60_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W54.mzML",2015-02-02 05:57:39,14804026407,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W54.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W55.mzML",2015-02-02 06:12:38,12869367340,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W55.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W56.mzML",2015-02-02 06:27:43,14555528077,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W56.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W57.mzML",2015-02-02 06:42:48,13563373144,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W57.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W58.mzML",2015-02-02 06:57:46,18140706750,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W58.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W71_LTR.mzML",2015-02-02 07:12:44,14563450733,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W71_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W61.mzML",2015-02-02 07:27:53,13450860566,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W61.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W62.mzML",2015-02-02 07:42:51,11628636780,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W62.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W63.mzML",2015-02-02 07:57:48,17589297187,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W63.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W64.mzML",2015-02-02 08:12:46,16308418630,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W64.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W65.mzML",2015-02-02 08:27:53,17408228463,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W65.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W72_SR.mzML",2015-02-02 08:42:50,16867902516,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W72_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W66_x.mzML",2015-02-02 08:57:57,16902606406,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W66_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W67.mzML",2015-02-02 09:13:04,14156973383,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W67.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W68.mzML",2015-02-02 09:28:10,17930777336,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W68.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W69_x.mzML",2015-02-02 09:43:09,17162371084,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W69_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W70.mzML",2015-02-02 09:58:16,13624028660,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W70.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W83_LTR.mzML",2015-02-02 10:13:22,14483530072,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W83_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W73.mzML",2015-02-02 10:28:21,19126333993,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W73.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W74.mzML",2015-02-02 10:43:27,13286572775,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W74.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W75.mzML",2015-02-02 10:58:34,8842553189,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W75.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W76.mzML",2015-02-02 11:13:40,17624822952,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W76.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W77.mzML",2015-02-02 11:28:40,8725140808,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W77.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W84_SR.mzML",2015-02-02 11:43:42,16516596169,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W84_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W78.mzML",2015-02-02 11:58:43,14983519030,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W78.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W79.mzML",2015-02-02 12:13:50,29670887184,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W79.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W80.mzML",2015-02-02 12:28:48,18304781757,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W80.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W81.mzML",2015-02-02 12:43:53,19805258184,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W81.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W82.mzML",2015-02-02 12:58:51,22922180503,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W82.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W95_LTR.mzML",2015-02-02 13:13:58,14932537531,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W95_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W85.mzML",2015-02-02 13:29:04,17457383393,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W85.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W86.mzML",2015-02-02 13:44:02,15874271228,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W86.mzML","SS",4
